Symbol,Company Name,Market Cap,Revenue,Op. Income,Net Income,EPS,FCF
VSME,VS MEDIA Holdings Limited,111259348,8248108,-6904731,-7292922,-2.30,-1492276
DHX,"DHI Group, Inc.",131548364,134396000,-7793000,-9370000,-0.20,8805000
OSS,"One Stop Systems, Inc.",123217477,55208915,-13608747,-13988530,-0.65,-3171123
HURA,"TuHURA Biosciences, Inc.",123185570,,-27551717,-31673814,-2.92,-20486710
OVID,Ovid Therapeutics Inc.,123019459,6651000,-41571000,-38178000,-0.53,-40087000
NA,Nano Labs Ltd,357542536,24139809,-10936314,-63007849,-5.99,-16194035
VIRC,Virco Mfg. Corporation,122638550,236926000,17980000,13589000,0.85,2114000
CURR,CURRENC Group Inc.,122496319,43386858,-30275980,-41114695,-1.02,1444122
LGO,Largo Inc.,121210765,108526000,-46921000,-38033000,-0.58,-34190000
SPAI,Safe Pro Group Inc.,104727480,1496090,-10873346,-10949254,-0.80,-5327217
CSPI,CSP Inc.,121984615,57298000,-4614000,-1504000,-0.16,-1275000
NEXM,NexMetals Mining Corp.,121844191,,-33246244,-39121888,-3.28,-31501340
SFBC,"Sound Financial Bancorp, Inc.",121766408,38044000,7729000,6294000,2.44,4665000
FLL,"Full House Resorts, Inc.",120973518,297653000,1655000,-40919000,-1.14,-18330000
ASPS,Altisource Portfolio Solutions S.A.,122172104,168271000,8850000,-6893000,-4.36,-8274000
MYPS,"PLAYSTUDIOS, Inc.",121374660,261058000,-33426000,-31337000,-0.23,25614000
FGBI,"First Guaranty Bancshares, Inc.",122019788,59070000,-13808000,-12860000,-1.01,10442000
RSSS,"Research Solutions, Inc.",126388570,49057981,2501211,1265553,0.04,7003905
PELI,Pelican Acquisition Corporation,120587438,,,,,
EHTH,"eHealth, Inc.",120395293,547491000,51195000,-8016000,-0.20,-37809000
FSI,"Flexible Solutions International, Inc.",120363619,37322073,6047970,3042685,0.23,-1388834
HYPR,"Hyperfine, Inc.",118657312,10797000,-42225000,-39359000,-0.52,-35192000
ATOM,Atomera Incorporated,119949300,49000,-20390000,-19428000,-0.67,-14232000
HOFT,Hooker Furnishings Corporation,120164538,376277000,-17880000,-12793000,-1.21,-13737000
WRAP,"Wrap Technologies, Inc.",119428640,3235000,-15037000,-10071000,-0.21,-5892000
RCT,RedCloud Holdings plc,80050215,46499285,-38648322,-50715696,-2.09,-35309413
ACNT,Ascent Industries Co.,119254665,126956000,-3914000,-3186000,-0.29,8567000
SORA,AsiaStrategy,118725600,17619363,228407,-42219,0.00,-462995
MAMO,Massimo Group,119042758,77589052,-5050453,-6246431,-0.16,9004059
SIEB,Siebert Financial Corp.,118046653,86375000,11789000,9503000,0.24,29528000
GIFI,"Gulf Island Fabrication, Inc.",117855626,152867000,8943000,9865000,0.59,10326000
SKLZ,Skillz Inc.,128486477,106198000,-42813000,-37305000,-2.01,-2321000
SERA,"Sera Prognostics, Inc.",114620797,108000,-36855000,-32731000,-0.85,-26599000
CGTX,"Cognition Therapeutics, Inc.",97864314,,-52939000,-32993000,-0.67,-30734000
PCSC,Perceptive Capital Solutions Corp,116540775,,,,0.35,
SKBL,Skyline Builders Group Holding Limited,106596882,46009519,1553946,727447,0.03,-4777400
SPWH,"Sportsman's Warehouse Holdings, Inc.",116684253,1207661000,-15662000,-37424000,-0.97,-54536000
MX,Magnachip Semiconductor Corporation,116753104,221843000,-40474000,-34449000,-0.93,-52967000
RPT,Rithm Property Trust Inc.,116731333,3100000,-13685000,-8248000,-0.08,-10815000
TUSK,"Mammoth Energy Services, Inc.",117111505,172089000,-43808000,-31211000,-0.65,102083000
FBIO,"Fortress Biotech, Inc.",116339704,59301000,-104720000,-24052000,-1.05,-78924000
QIPT,Quipt Home Medical Corp.,116429845,229676000,-4236000,-10261000,-0.24,21679000
QSEA,Quartzsea Acquisition Corporation,115696386,,,,,
IKT,"Inhibikase Therapeutics, Inc.",115500784,,-45709744,-41504901,-0.04,-19917835
FATE,"Fate Therapeutics, Inc.",115329697,8470000,-192373000,-171522000,-1.46,-118643000
GAUZ,Gauzy Ltd.,115270286,96810000,-34413000,-38362000,-2.05,-30997000
QUMS,Quantumsphere Acquisition Corporation,76270310,,,,,
SKIL,Skillsoft Corp.,114965506,524001000,-56477000,-116543000,-13.97,20845000
UNB,"Union Bankshares, Inc.",114429730,48950000,9616000,9221000,2.01,10230000
IRD,"Opus Genetics, Inc.",109032660,15421000,-64873000,-58275000,-1.92,-31831000
ESP,Espey Mfg. & Electronics Corp.,114637186,43950872,8126686,8142954,3.02,16625969
ACOG,Alpha Cognition Inc.,114418372,4586341,-14451359,-20014137,-1.60,-12163902
SNT,Senstar Technologies Corporation,113577595,33765000,-610000,1729000,0.07,
TIL,"Instil Bio, Inc.",114289317,,-89452000,-84510000,-12.92,-49678000
EPSN,Epsilon Energy Ltd.,114263413,44016087,8848558,5172739,0.24,6255868
MLGO,MicroAlgo Inc.,114120523,61078954,3560168,6789386,-26.21,9197440
GRO,Brazil Potash Corp.,113849734,,-67157270,-66881529,-1.79,-22795078
BSBK,Bogota Financial Corp.,114025626,14709306,-225595,-341619,-0.02,12506301
CHAR,Charlton Aria Acquisition Corporation,113487750,,,,0.08,
ULBI,Ultralife Corporation,113343005,178853000,7640000,3196000,0.19,13900000
PGAC,Pantages Capital Acquisition Corporation.,113260551,,,,0.10,
RVSB,"Riverview Bancorp, Inc.",113121241,51579000,6566000,5162000,0.24,-542000
STHO,Star Holdings,112699353,113989000,3966000,-57571000,-4.32,-45893000
KVHI,"KVH Industries, Inc.",111957345,107925000,-7809000,-6289000,-0.32,7825000
ANIX,"Anixa Biosciences, Inc.",111906774,,-11988000,-11115000,-0.35,-6845000
ZNTL,"Zentalis Pharmaceuticals, Inc.",111809952,-40560000,-250387000,-162783000,-2.26,-150522000
ATLX,Atlas Lithium Corporation,106533049,350003,-37080888,-34682559,-2.18,-32614552
GSIT,"GSI Technology, Inc.",111708004,22130000,-14091000,-13934000,-0.54,-10401000
DSY,Big Tree Cloud Holdings Limited,73063099,4205150,-2578724,1938559,0.03,-4712222
TSQ,"Townsquare Media, Inc.",111171256,447247000,64606000,34989000,2.17,33089000
QVCGA,QVC Group Inc.,108588623,9629000000,-3377000000,-3631000000,-453.46,-31000000
LFT,"Lument Finance Trust, Inc.",110963018,28355860,16900053,9498767,0.19,20263673
ATOS,"Atossa Therapeutics, Inc.",110893668,,-29990000,-28718000,-0.23,-25038000
PDEX,"Pro-Dex, Inc.",110858487,66593000,10689000,8978000,2.67,-2928000
MGYR,"Magyar Bancorp, Inc.",111343362,35533000,14274000,9779000,1.58,7458000
STKE,Sol Strategies Inc.,109963963,7846343,5838285,4858576,0.22,-614385
FURY,Fury Gold Mines Limited,111559264,,-9526990,78524818,0.53,-8657374
HUHU,HUHUTECH International Group Inc.,100997175,19113237,-11397690,-11511811,-0.52,-6224463
LHSW,Lianhe Sowell International Group Ltd,110240000,36539846,3079170,3124662,0.06,-1479491
TZOO,Travelzoo,109919199,87822000,14760000,10970000,0.91,17627000
BCIC,BCP Investment Corp.,133509471,54317000,38458000,-8649000,-0.93,41635000
GNSS,Genasys Inc.,109725445,30470000,-25253000,-28090000,-0.63,-10958000
DLXY,Delixy Holdings Limited,109708500,314916000,706000,1028000,0.07,1569000
CCG,Cheche Group Inc.,106117801,442671071,-4950629,-4441168,-0.05,
AKA,a.k.a. Brands Holding Corp.,109525228,598107000,-11362000,-26771000,-2.51,-1908000
MGNX,"MacroGenics, Inc.",109345866,165494000,-78028000,-36399000,-0.57,-74496000
IRBT,iRobot Corporation,109160282,594600000,-136249000,-193560000,-6.31,-69606000
ARMP,"Armata Pharmaceuticals, Inc.",109051824,4208000,-37990000,-25707000,-1.09,-32092000
TOUR,Tuniu Corporation,35260418,75256885,1793026,4182058,0.03,
AOUT,"American Outdoor Brands, Inc.",109691817,210381000,-4399000,-4541000,-0.37,862000
NNBR,"NN, Inc.",109147771,433709000,-26871000,-38320000,-1.14,-8774000
VTGN,"Vistagen Therapeutics, Inc.",108302063,646000,-59646000,-55780000,-1.79,-50288000
IDN,"Intellicheck, Inc.",108201263,20663000,-1090000,-918000,-0.05,573000
STG,Sunlands Technology Group,107972432,278356189,44552707,48527955,3.58,
CTM,"Castellum, Inc.",106020666,47595867,-4872730,-5627443,-0.08,-2041206
HOUR,"Hour Loop, Inc.",107624989,138441228,797288,774001,0.03,-1563669
FTCI,"FTC Solar, Inc.",107247286,64134000,-50463000,-46843000,-3.89,-30623000
ANRO,"Alto Neuroscience, Inc.",106945646,,-70241000,-64859000,-2.39,-56617000
MDIA,MediaCo Holding Inc.,69396363,121938000,-22881000,30856000,0.34,2755000
SPRO,"Spero Therapeutics, Inc.",106360175,48576000,-57493000,-53601000,-0.98,-32333000
KVAC,Keen Vision Acquisition Corporation,107627593,,,,-0.10,
FGMC,FG Merger II Corp.,102941527,,186726,873716,0.19,
DOMH,Dominari Holdings Inc.,104802521,52812000,-57422000,-19020000,-2.38,-7051000
STEC,Santech Holdings Limited,17646614,-78792645,143561800,140899135,-0.12,
DGXX,Digi Power X Inc.,103721734,32201318,-18614778,-18950701,-0.55,-43116902
PROV,"Provident Financial Holdings, Inc.",105232896,39666000,8873000,6255000,0.93,8155000
TCRX,"TScan Therapeutics, Inc.",104697966,6961000,-144237000,-136775000,-1.09,-131252000
KLRS,"Kalaris Therapeutics, Inc.",104920565,,-47980000,-43940000,-7.73,-31986000
OFS,OFS Capital Corporation,104505180,43337000,30086000,10245000,0.76,28579000
NAUT,"Nautilus Biotechnology, Inc.",104681685,,-75021000,-65686000,-0.52,-56287000
IOBT,"IO Biotech, Inc.",104091844,,-99201000,-103986000,-1.58,-83401000
HURC,"Hurco Companies, Inc.",112439340,186789000,-7301000,-13518000,-2.10,9784000
PRPL,"Purple Innovation, Inc.",102831749,456844000,-83225000,-84189000,-0.77,-26603000
PTHS,Pelthos Therapeutics Inc.,21919334,,-8937781,-9037939,-14.68,-1927446
MLCI,Mount Logan Capital Inc.,230541371,,,,,
ALAR,Alarum Technologies Ltd.,104538688,30488000,1768000,5386000,0.80,2742000
KNDI,"Kandi Technologies Group, Inc.",101643992,123599232,-13052171,7132,0.02,-114408333
BNR,Burning Rock Biotech Limited,9419636,74589986,-20674486,-19505007,-1.89,-11650537
SPKL,Spark I Acquisition Corporation,101506989,,,,0.14,
LSBK,"Lake Shore Bancorp, Inc.",101056778,26487000,6897000,5777000,1.03,3987000
FONR,FONAR Corporation,94750080,104351318,11598757,7802351,1.23,7473301
CHPG,ChampionsGate Acquisition Corporation,100571960,,,,,
QUIK,QuickLogic Corporation,100532922,17990000,-6590000,-7260000,-0.46,-6297000
INTT,inTEST Corporation,102566497,121642000,-1242000,-833000,-0.06,10324000
AMWL,American Well Corporation,100143504,269783000,-140916000,-124518000,-8.05,-82779000
ALXO,ALX Oncology Holdings Inc.,100140621,,-121648000,-116573000,-2.18,-105807000
ICG,Intchains Group Limited,49984216,310070000,-702506,20192000,0.34,
NSPR,"InspireMD, Inc.",99712382,7066000,-42308000,-41381000,-0.82,-31242000
BKHA,Black Hawk Acquisition Corporation,46165347,,,,0.32,
SRZN,"Surrozen, Inc.",99073304,10655000,-27894000,-34635000,-14.42,-18727000
ORMP,Oramed Pharmaceuticals Inc.,98367346,2000000,-13673000,-24218000,-0.62,-18038000
GRWG,GrowGeneration Corp.,98623331,164108000,-51174000,-48965000,-0.82,-5353000
ANEB,"Anebulo Pharmaceuticals, Inc.",98603354,,-8232964,-7689904,-0.26,-6750574
PZG,Paramount Gold Nevada Corp.,98510471,,-6955519,-9050423,0.13,-6428767
SILC,Silicom Ltd.,98210364,58651000,-13062000,-14903000,-2.56,
NOEM,CO2 Energy Transition Corp.,97774650,,-538719,868378,0.10,
HOVR,New Horizon Aircraft Ltd.,97634521,,-9742192,3714286,0.12,-6779734
LPSN,"LivePerson, Inc.",62465923,271750000,-140409000,-170280000,-1.99,-28650000
PFX,PhenixFIN Corporation,96601715,23958590,13785958,6174931,3.06,-55643117
ATRA,"Atara Biotherapeutics, Inc.",96496460,188667000,8039000,5795000,0.69,-63657000
FNGR,"FingerMotion, Inc.",95647571,35692374,-6273822,-5465456,-0.10,-7979523
GENK,"GEN Restaurant Group, Inc.",96491589,216137000,-5300000,-741000,-0.14,-17648000
SOL,Emeren Group Ltd,95458217,68445000,-12835000,-3951000,-0.07,-3001000
IMDX,Insight Molecular Diagnostics Inc.,95259961,4257000,-63783000,-63417000,-3.84,-23995000
OPTT,"Ocean Power Technologies, Inc.",94948148,5741000,-24291000,-24447000,-0.16,-19699000
DIBS,"1stdibs.Com, Inc.",95691048,88640000,-26341000,-20012000,-0.55,-3464000
SFWL,Shengfeng Development Limited,96525624,540461000,15903000,11705000,0.14,-10274000
HOWL,"Werewolf Therapeutics, Inc.",94651572,,-73005000,-73144000,-1.62,-60952000
SHIM,Shimmick Corporation,93550247,520099000,-52918000,-58321000,-1.72,32683000
ADVM,"Adverum Biotechnologies, Inc.",94638566,1000000,-189514000,-183874000,-8.88,-131533000
AUBN,"Auburn National Bancorporation, Inc.",96059254,31447000,8893000,6655000,1.91,12986000
FSHP,Flag Ship Acquisition Corporation,93947800,,,,0.27,
LIDR,"AEye, Inc.",94265766,236000,-32346000,-34540000,-2.94,-26758000
BIOX,Bioceres Crop Solutions Corp.,94130105,383754832,22291075,-9060330,-0.14,28616161
ENGS,Energys Group Limited,93907500,8048659,,-3061643,-0.07,
HSPT,Horizon Space Acquisition II Corp.,93887200,,,,2.81,
AFCG,Advanced Flower Capital Inc.,93767341,29365532,18265592,-8704766,-0.43,10546943
FTEK,"Fuel Tech, Inc.",94155547,25074000,-4555000,-3231000,-0.10,443000
PROP,Prairie Operating Co.,93516604,89629000,10789438,-68332057,-4.40,-529819191
XBP,"XBP Global Holdings, Inc.",25269846,148473000,99000,-16674000,-0.51,-6815000
PLRX,"Pliant Therapeutics, Inc.",93309994,,-219861000,-206961000,-3.39,-170881000
DTSQ,DT Cloud Star Acquisition Corporation,93281432,,,,-0.53,
SND,"Smart Sand, Inc.",92798181,305849000,-8435000,803000,0.02,1037000
PSQH,"PSQ Holdings, Inc.",92780745,27580806,-46517780,-46688537,-1.28,-34582170
LSE,"Leishen Energy Holding Co., Ltd.",92658563,69073374,7551893,8095871,0.52,-7238232
IMUX,"Immunic, Inc.",92642769,,-105265000,-101836000,-0.94,-90287000
CHMI,Cherry Hill Mortgage Investment Corporation,90833652,14635000,-2032000,-15971000,-0.51,23430000
ADAG,Adagene Inc.,73901829,103204,-32834953,-29889635,-0.64,-27479900
BAER,"Bridger Aerospace Group Holdings, Inc.",92175902,126489000,20758000,-26880000,-0.60,9416000
COYA,"Coya Therapeutics, Inc.",91820695,423452,-22622024,-20338928,-1.24,-16472700
RFIL,"RF Industries, Ltd.",91740044,76353000,-47000,-336000,-0.02,1905000
MHH,"Mastech Digital, Inc.",91680944,200000000,678000,868000,0.07,7280000
GGR,Gogoro Inc.,91502869,298461000,-139520000,-128189000,-0.46,-95837000
SOGP,Sound Group Inc.,104098044,342906954,2490765,4443533,0.83,
TGE,The Generation Essentials Group,104191311,77014000,32728000,27751000,1.64,4542000
WHWK,"Whitehawk Therapeutics, Inc.",91429022,21596000,-102329000,-10418000,-0.07,-96487000
EDAP,EDAP TMS S.A.,90488848,74136471,-25020376,-24722353,-0.67,-21954838
CRDL,Cardiol Therapeutics Inc.,90427804,,-28901019,-27407896,-0.34,-18028814
SRL,Scully Royalty Ltd.,90415731,24515278,-11256768,-14297222,-0.97,-23171860
OPXS,"Optex Systems Holdings, Inc",90430189,39481000,6362000,5136000,0.75,5460000
CODA,"Coda Octopus Group, Inc.",90103425,24347217,3417275,3430934,0.30,5448737
UCL,uCloudlink Group Inc.,8994201,28149000,3848000,1953000,0.52,-1870000
CFSB,"CFSB Bancorp, Inc.",93120737,7612000,-293000,-265000,-0.04,461000
XTNT,"Xtant Medical Holdings, Inc.",83781362,127765000,28000,-4581000,-0.03,-2535000
LCCC,Lakeshore Acquisition III Corp.,89851450,,,,,
AEI,Alset Inc.,23233606,16069911,-5728672,-12512032,-1.05,4466382
BMHL,Bluemount Holdings Limited,90288410,6918533,1741411,1296609,0.05,1369115
EQ,"Equillium, Inc.",53282189,16553000,-20475000,-20194000,-0.57,-22146000
TSE,Trinseo PLC,89162386,3258300000,-118900000,-389700000,-10.97,-61400000
ZJYL,Jin Medical International Ltd.,89122264,22826624,1955299,1792825,0.01,-806267
OMEX,"Odyssey Marine Exploration, Inc.",62119151,620048,-10872754,1080620,-0.16,-7256742
WSBK,"Winchester Bancorp, Inc.",88817318,17248000,-1530000,-874000,-0.09,2181000
FATN,"FatPipe, Inc.",88212866,16288881,3471746,1966408,0.14,-520886
LITS,"Lite Strategy, Inc.",88147679,,-17455000,-15945000,-2.39,-20834000
IFRX,InflaRx N.V.,88071269,191562,-59864355,-53284381,-0.85,-50623671
CNTB,Connect Biopharma Holdings Limited,88038384,1965000,-54631000,-46448000,-0.84,-36536000
PBHC,"Pathfinder Bancorp, Inc.",93787814,39015000,3718000,2268000,0.29,12342000
NTRB,Nutriband Inc.,81024707,2578059,-10402334,-32082447,-2.87,-4951486
UFI,"Unifi, Inc.",87213149,571344000,-9520000,-20348000,-1.11,19754000
ZYBT,Zhengye Biotechnology Holding Limited,87200132,25528219,2304398,1585562,0.03,3864307
WWR,"Westwater Resources, Inc.",86808204,,-11808000,-12485000,-0.19,-11522000
CSBR,"Champions Oncology, Inc.",86845790,56878000,2697000,2952000,0.20,7240000
LCUT,"Lifetime Brands, Inc.",86551402,670991000,-12021000,-34638000,-1.59,19821000
TZUP,Thumzup Media Corporation,50253234,472,-6483732,-6466789,-0.73,-5716818
QNCX,"Quince Therapeutics, Inc.",86479215,,-41484000,-49029000,-1.09,-36281000
OCG,Oriental Culture Holding LTD,83143047,622690,-3197198,-2433536,-0.18,-4028121
IMA,"ImageneBio, Inc.",86210722,,-44468000,-30744000,-7.68,-28992000
ABOS,"Acumen Pharmaceuticals, Inc.",86014264,,-143982000,-136665000,-2.28,-117852000
MGX,"Metagenomi, Inc.",85950881,33768000,-91813000,-87118000,-2.36,-98919000
INVE,"Identiv, Inc.",86347447,23538000,-28033000,74763000,3.12,-21666000
ZTEK,Zentek Ltd.,88647875,675039,-6357829,-6458991,-0.06,-2780124
HMR,Heidmar Maritime Holdings Corp.,85493168,,,,0.13,
ASRT,"Assertio Holdings, Inc.",85172068,117097000,-38034000,-43290000,-0.45,18066000
JLHL,Julong Holding Limited,85580038,24389123,2804976,2393718,0.11,9698826
GNS,Genius Group Limited,83112648,5749894,-32837963,-34633395,-0.55,-45311914
GRAN,Grande Group Limited,85033990,4338827,1901100,1619197,0.11,654994
GCTS,"GCT Semiconductor Holding, Inc.",84907054,6073000,-28611000,-32599000,-0.68,-24104000
PRLD,Prelude Therapeutics Incorporated,82776521,,-142007000,-124318000,-1.64,-108529000
THCH,TH International Limited,86231660,186633771,-43778624,-49219131,-1.52,-19487794
VANI,"Vivani Medical, Inc.",84718781,,-26788000,-25537000,-0.45,-23136000
VXRT,"Vaxart, Inc.",84700054,47395000,-57158000,-58122000,-0.27,-33725000
ALTO,"Alto Ingredients, Inc.",84362520,933137000,-57040000,-68094000,-0.92,-12686000
COEP,"Coeptis Therapeutics Holdings, Inc.",61492200,263555,-12882201,-10369194,-4.73,-8092069
HNNA,"Hennessy Advisors, Inc.",83949897,35816000,13068000,9866000,1.25,13066000
IROQ,"IF Bancorp, Inc.",83976276,26459000,5909000,4304000,1.37,6519000
DDC,DDC Enterprise Limited,75848233,36487508,-13623913,-12809638,6.73,
DTI,Drilling Tools International Corporation,83804048,162240000,-396000,-4554000,-0.14,1776000
AIFU,AIFU Inc.,14027016,247785205,-61095917,62323288,23.01,19277238
ABVE,Above Food Ingredients Inc.,83442712,368423398,-30190728,-53312282,-1.74,3156592
ASPC,A SPAC III Acquisition Corp.,83150886,,,,-0.62,
ENTX,Entera Bio Ltd.,83107353,166000,-10589000,-10602000,-0.26,-6696000
HYFT,MindWalk Holdings Corp.,83083162,16363504,-23627237,-21309489,-0.64,-6896626
DAIC,"CID HoldCo, Inc.",82910817,,,,-0.70,
SLNH,"Soluna Holdings, Inc.",82818596,27891000,-62281000,-62145000,-9.01,-22038000
YTRA,"Yatra Online, Inc.",86273187,104685987,543642,-331899,-0.01,3475450
CPHC,Canterbury Park Holding Corporation,82775106,60069270,4630387,149786,0.03,-5596722
ATYR,"aTyr Pharma, Inc.",82357766,,-70049000,-66637000,-0.79,-55646000
XBIT,XBiotech Inc.,82316874,,-36538000,-28163000,-0.92,-25661000
FEAM,"5E Advanced Materials, Inc.",73418506,,-49202000,-37963000,-15.92,-27346000
CAPN,Cayson Acquisition Corp,81901800,,,,-0.07,
SSBI,Summit State Bank,81289025,51272000,33735000,8101000,-0.24,964000
CNTX,Context Therapeutics Inc.,81630817,,-38277584,-34207572,-0.36,-17737569
YHNA,YHN Acquisition I Limited,81336250,,,,-0.17,
GEG,"Great Elm Group, Inc.",73560270,16316000,-8003000,12891000,0.38,-9006000
COLA,Columbus Acquisition Corp,81270087,,,,0.02,
AMTD,AMTD IDEA Group,8320429,80457000,25513000,46727000,0.72,-5621000
SGA,"Saga Communications, Inc.",80692210,111954000,1740000,2089000,0.33,7641000
MCHX,"Marchex, Inc.",80225292,47532000,-4819000,-4638000,-0.11,-1452000
CBAT,"CBAK Energy Technology, Inc.",81253948,145462366,-13814909,-9144078,-0.10,1237781
CATO,The Cato Corporation,84034157,650830000,-24498000,-18985000,-1.00,-18376000
SLGL,Sol-Gel Technologies Ltd.,80759965,23931000,-4766000,-3410000,-1.19,-5689000
GDC,GD Culture Group Limited,79778150,,-10348143,-8748916,-0.74,-4338501
OKYO,OKYO Pharma Limited,81991274,,-7091897,-4706292,-0.20,-1812139
DLHC,DLH Holdings Corp.,80276491,359723000,20884000,4577000,0.32,24549000
